id_venta,fecha,cliente,producto,cantidad,importe,medio_pago
V-1327,2025-10-27,Agropecuaria Campo Verde,Notebook Lenovo,1,663874.83,efectivo
V-1328,2025-10-27,Marta Gomez,Cuaderno,26,12683.70,transferencia
V-1329,2025-10-27,Cafe Colonial,Tornillos x100,15,2482.60,efectivo
V-1330,2025-10-27,Valentina Diaz,Bolsas x100,43,47983.79,transferencia
V-1331,2025-10-27,Ferreteria Nuñez,Monitor 24'',3,586599.82,efectivo
V-1332,2025-10-27,Kiosco El Sol,Harina x25kg,7,23425.28,efectivo
V-1333,2025-10-27,Escuela Sarmiento,Capacitacion,3,164337.33,transferencia
V-1334,2025-10-27,Inmobiliaria Sol,Bolsas x100,60,63022.32,tarjeta
V-1335,2025-10-27,Estudio Contable RyR,Servicio mensual,1,46008.48,tarjeta
V-1336,2025-10-27,Escuela Sarmiento,Agua mineral x6,38,75064.75,efectivo
V-1337,2025-10-27,Imprenta Rapida,Licencia software anual,3,354747.86,transferencia
V-1338,2025-10-27,Cafe Colonial,Servicio de mantenimiento,1,34733.47,tarjeta
V-1339,2025-10-27,Diego Torres,Lapiceras x12,25,61582.29,efectivo
V-1340,2025-10-27,Restaurante El Puerto,Carpeta A4,44,49977.54,cheque
V-1341,2025-10-28,Bar La Esquina,Servicio de consultoria,1,16738.75,efectivo
V-1342,2025-10-28,Veterinaria Patitas,Servicio mensual,1,44226.37,transferencia
V-1343,2025-10-28,Carlos Rodriguez,Hosting mensual,1,10827.11,efectivo
V-1344,2025-10-28,Peluqueria Glamour,Aceite x12,2,10961.72,tarjeta
V-1345,2025-10-28,Veterinaria Patitas,Disco SSD 1TB,1,69207.55,transferencia
V-1346,2025-10-28,Garcia SA,Cable HDMI,10,35811.95,efectivo
V-1347,2025-10-28,Escuela Sarmiento,Servicio mensual,1,48004.43,mercadopago
V-1348,2025-10-28,Escuela Sarmiento,Hosting mensual,1,12349.57,transferencia
V-1349,2025-10-28,Clinica Belgrano,Monitor 24'',3,535946.77,mercadopago
V-1350,2025-10-28,Imprenta Rapida,Notebook Lenovo,3,1785355.87,tarjeta
V-1351,2025-10-28,Veterinaria Patitas,Servicio de consultoria,1,18786.37,efectivo
V-1352,2025-10-28,Panaderia Ortiz,Carpeta A4,27,29589.06,transferencia
V-1353,2025-10-28,Carniceria El Toro,Servicio de consultoria,1,20289.39,efectivo
V-1354,2025-10-28,Bar La Esquina,Servicio de mantenimiento,1,29999.23,efectivo
V-1355,2025-10-29,Imprenta Rapida,Disco SSD 1TB,3,234236.98,efectivo
V-1356,2025-10-29,Taller Mecanico Lopez,Aceite x12,7,36602.65,tarjeta
V-1357,2025-10-29,Lucia Fernandez,Capacitacion,2,113187.36,transferencia
V-1358,2025-10-29,Ferreteria Nuñez,Armazon,1,16361.15,tarjeta
V-1359,2025-10-29,Panaderia Ortiz,Servicio de consultoria,1,19998.34,transferencia
V-1360,2025-10-29,Inmobiliaria Sol,Auriculares,8,184181.93,transferencia
V-1361,2025-10-29,Estudio Contable RyR,Harina x25kg,4,13068.31,efectivo
V-1362,2025-10-29,Ana Martinez,Lapiceras x12,23,60639.63,efectivo
V-1363,2025-10-29,Inmobiliaria Sol,Monitor 24'',4,750769.54,transferencia
V-1364,2025-10-29,Martin Castro,Cuaderno,7,3267.84,mercadopago
V-1365,2025-10-29,Estudio Contable RyR,Harina x25kg,9,30071.66,tarjeta
V-1366,2025-10-29,Lucia Fernandez,Detergente 5L,11,41787.72,tarjeta
V-1367,2025-10-29,Restaurante El Puerto,Servicio mensual,1,42305.00,transferencia
V-1368,2025-10-30,Consultora Delta,Harina x25kg,9,28854.87,transferencia
V-1369,2025-10-30,Cafe Colonial,Aceite x12,2,10294.79,tarjeta
V-1370,2025-10-30,Valentina Diaz,Toner HP,2,16337.79,transferencia
V-1371,2025-10-30,Optica Vision,Golosinas surtidas,56,8524.46,transferencia
V-1372,2025-10-30,Marta Gomez,Licencia software anual,3,362921.55,transferencia
V-1373,2025-10-30,Pedro Sanchez,Silla ergonomica,6,518751.99,transferencia
V-1374,2025-10-30,Martin Castro,Teclado mecanico,4,142241.08,mercadopago
V-1375,2025-10-30,Cafe Colonial,Agua mineral x6,49,91716.81,tarjeta
V-1376,2025-10-30,Carniceria El Toro,Harina x25kg,5,16159.99,transferencia
V-1377,2025-10-30,Ferreteria Nuñez,Auriculares,8,178386.18,efectivo
V-1378,2025-10-30,Lucia Fernandez,Auriculares,8,161823.66,efectivo
V-1379,2025-10-30,Supermercado Don Pepe,Bolsas x100,54,58988.91,mercadopago
V-1380,2025-10-30,Hotel Plaza,Golosinas surtidas,98,13988.68,tarjeta
V-1381,2025-10-31,Imprenta Rapida,Bolsas x100,47,49945.59,tarjeta
V-1382,2025-10-31,Gimnasio Fuerza,Servicio de consultoria,1,18408.74,tarjeta
V-1383,2025-10-31,Gimnasio Fuerza,Pendrive 64GB,6,48779.03,tarjeta
V-1384,2025-10-31,Estudio Contable RyR,Golosinas surtidas,85,11737.48,transferencia
V-1385,2025-10-31,Carniceria El Toro,Agua mineral x6,9,17147.48,tarjeta
V-1386,2025-10-31,Taller Mecanico Lopez,Servicio de mantenimiento,1,30326.88,tarjeta
V-1387,2025-10-31,Ana Martinez,Silla ergonomica,4,347020.56,efectivo
V-1388,2025-10-31,Almacen La Paz,Servicio de mantenimiento,1,33819.61,tarjeta
V-1389,2025-10-31,Libreria Central,Harina x25kg,10,32203.63,efectivo
V-1390,2025-10-31,Martin Castro,Resma A4,36,32890.89,tarjeta
V-1391,2025-10-31,Libreria Central,Cartucho tinta,2,13837.26,transferencia
V-1392,2025-10-31,Martin Castro,Mouse inalambrico,2,19985.18,efectivo
V-1393,2025-10-31,Marta Gomez,Mouse inalambrico,6,58732.91,transferencia
V-1394,2025-10-31,Comercial Andrade,Capacitacion,1,64647.14,efectivo
V-1395,2025-10-31,Restaurante El Puerto,Detergente 5L,6,24962.99,tarjeta
V-1396,2025-10-31,Imprenta Rapida,Servicio de mantenimiento,1,30052.27,transferencia
V-1397,2025-11-01,Almacen La Paz,Hosting mensual,1,13004.40,efectivo
V-1398,2025-11-01,Mueblerias Hogar,Auriculares,6,144943.64,transferencia
V-1399,2025-11-01,Restaurante El Puerto,Lapiceras x12,14,35936.12,transferencia
V-1400,2025-11-01,Comercial Andrade,Carpeta A4,40,52491.84,efectivo
V-1401,2025-11-01,Restaurante El Puerto,Capacitacion,2,110632.76,efectivo
V-1402,2025-11-01,Constructora Norte,Cafe en grano,8,16647.11,tarjeta
V-1403,2025-11-01,Almacen La Paz,Bolsas x100,29,31300.49,tarjeta
V-1404,2025-11-01,Carlos Rodriguez,Detergente 5L,7,29252.24,tarjeta
V-1405,2025-11-01,Panaderia Ortiz,Capacitacion,2,128159.10,transferencia
V-1406,2025-11-01,Kiosco El Sol,Pendrive 64GB,5,39391.36,tarjeta
V-1407,2025-11-01,Distribuidora Sur,Golosinas surtidas,82,12688.50,transferencia
V-1408,2025-11-01,Martin Castro,Agua mineral x6,31,59819.30,mercadopago
V-1409,2025-11-01,Almacen La Paz,Licencia software anual,2,237810.93,tarjeta
V-1410,2025-11-01,Libreria Central,Monitor 24'',4,699164.24,tarjeta
V-1411,2025-11-01,Taller Mecanico Lopez,Servicio de consultoria,1,19783.17,efectivo
V-1412,2025-11-02,Agropecuaria Campo Verde,Aceite x12,7,43303.98,tarjeta
V-1413,2025-11-02,Hotel Plaza,Notebook Lenovo,3,1853775.75,transferencia
V-1414,2025-11-02,Inmobiliaria Sol,Silla ergonomica,6,522127.19,cheque
V-1415,2025-11-02,Ferreteria Nuñez,Disco SSD 1TB,3,223422.13,tarjeta
V-1416,2025-11-02,Kiosco El Sol,Licencia software anual,1,113885.55,efectivo
V-1417,2025-11-02,Veterinaria Patitas,Cartucho tinta,5,33234.75,tarjeta
V-1418,2025-11-02,Escuela Sarmiento,Servicio de consultoria,1,18329.93,tarjeta
V-1419,2025-11-02,Restaurante El Puerto,Harina x25kg,8,24070.46,transferencia
V-1420,2025-11-02,Lucia Fernandez,Notebook Lenovo,3,2017305.60,efectivo
V-1421,2025-11-02,Escuela Sarmiento,Servicio de mantenimiento,1,29193.07,tarjeta
V-1422,2025-11-02,Restaurante El Puerto,Servicio de mantenimiento,1,33000.45,efectivo
V-1423,2025-11-02,Ferreteria Nuñez,Licencia software anual,1,114883.58,transferencia
V-1424,2025-11-02,Cafe Colonial,Resma A4,22,20699.93,transferencia
V-1425,2025-11-02,Bar La Esquina,Pendrive 64GB,9,69067.31,tarjeta
V-1426,2025-11-03,Hotel Plaza,Auriculares,3,68100.85,efectivo
V-1427,2025-11-03,Inmobiliaria Sol,Aceite x12,4,22731.23,efectivo
V-1428,2025-11-03,Martin Castro,Harina x25kg,3,10169.26,mercadopago
V-1429,2025-11-03,Clinica Belgrano,Golosinas surtidas,83,13079.38,efectivo
V-1430,2025-11-03,Optica Vision,Cafe en grano,12,23712.89,transferencia
V-1431,2025-11-03,Farmacia San Martin,Cable HDMI,14,47481.74,efectivo
V-1432,2025-11-03,Constructora Norte,Toner HP,1,7561.51,tarjeta
V-1433,2025-11-03,Carniceria El Toro,Silla ergonomica,6,621100.70,transferencia
V-1434,2025-11-03,Panaderia Ortiz,Detergente 5L,14,58501.17,tarjeta
V-1435,2025-11-03,Sofia Ramirez,Teclado mecanico,1,36394.82,tarjeta
V-1436,2025-11-04,Juan Perez,Harina x25kg,10,32133.83,transferencia
V-1437,2025-11-04,Almacen La Paz,Cartucho tinta,6,42558.23,tarjeta
V-1438,2025-11-04,Consultora Delta,Agua mineral x6,22,38292.94,efectivo
V-1439,2025-11-04,Taller Mecanico Lopez,Aceite x12,10,55759.15,efectivo
V-1440,2025-11-04,Libreria Central,Servicio de mantenimiento,1,32127.69,transferencia
V-1441,2025-11-04,Comercial Andrade,Servicio de consultoria,1,19727.25,tarjeta
V-1442,2025-11-04,Gimnasio Fuerza,Lapiceras x12,5,12445.20,transferencia
V-1443,2025-11-04,Garcia SA,Cuaderno,21,8869.92,tarjeta
V-1444,2025-11-04,Ana Martinez,Notebook Lenovo,3,1918257.25,mercadopago
V-1445,2025-11-04,Bar La Esquina,Agua mineral x6,12,22498.88,transferencia
V-1446,2025-11-04,Agropecuaria Campo Verde,Licencia software anual,2,234046.01,efectivo
V-1447,2025-11-04,Farmacia San Martin,Tornillos x100,12,1995.13,transferencia
V-1448,2025-11-04,Consultora Delta,Detergente 5L,4,17266.30,efectivo
V-1449,2025-11-05,Imprenta Rapida,Bolsas x100,47,54490.56,transferencia
V-1450,2025-11-05,Marta Gomez,Disco SSD 1TB,1,71659.31,tarjeta
V-1451,2025-11-05,Farmacia San Martin,Harina x25kg,2,5900.22,transferencia
V-1452,2025-11-05,Carlos Rodriguez,Resma A4,36,39057.32,tarjeta
V-1453,2025-11-05,Panaderia Ortiz,Tornillos x100,46,7348.31,tarjeta
V-1454,2025-11-05,Estudio Contable RyR,Teclado mecanico,2,77732.29,mercadopago
V-1455,2025-11-05,Kiosco El Sol,Bolsas x100,21,21267.19,transferencia
V-1456,2025-11-05,Garcia SA,Cable HDMI,5,18470.33,mercadopago
V-1457,2025-11-05,Pedro Sanchez,Golosinas surtidas,20,3259.74,transferencia
V-1458,2025-11-05,Agropecuaria Campo Verde,Bolsas x100,26,30914.41,transferencia
V-1459,2025-11-05,Almacen La Paz,Bolsas x100,54,59289.27,tarjeta
V-1460,2025-11-05,Kiosco El Sol,Cable HDMI,13,48341.71,tarjeta
V-1461,2025-11-05,Escuela Sarmiento,Servicio de consultoria,1,20180.37,transferencia
V-1462,2025-11-05,Lucia Fernandez,Cartucho tinta,6,37700.83,tarjeta
V-1463,2025-11-05,Carniceria El Toro,Agua mineral x6,46,76021.45,efectivo
V-1464,2025-11-05,Restaurante El Puerto,Harina x25kg,3,9934.60,tarjeta
V-1465,2025-11-06,Pedro Sanchez,Tornillos x100,40,5810.34,efectivo
V-1466,2025-11-06,Gimnasio Fuerza,Cuaderno,29,14084.76,tarjeta
V-1467,2025-11-06,Carlos Rodriguez,Carpeta A4,45,53330.22,transferencia
V-1468,2025-11-06,Mueblerias Hogar,Servicio mensual,1,46977.65,transferencia
V-1469,2025-11-06,Lucia Fernandez,Mouse inalambrico,2,20747.54,tarjeta
V-1470,2025-11-06,Garcia SA,Capacitacion,2,131197.78,transferencia
V-1471,2025-11-06,Juan Perez,Notebook Lenovo,2,1311369.08,tarjeta
V-1472,2025-11-06,Carniceria El Toro,Servicio mensual,1,48960.81,transferencia
V-1473,2025-11-06,Juan Perez,Servicio de mantenimiento,1,34718.82,efectivo
V-1474,2025-11-07,Cafe Colonial,Silla ergonomica,6,515173.18,transferencia
V-1475,2025-11-07,Libreria Central,Bolsas x100,46,46861.04,tarjeta
V-1476,2025-11-07,Estudio Contable RyR,Carpeta A4,24,30647.46,tarjeta
V-1477,2025-11-07,Estudio Contable RyR,Tornillos x100,42,6133.96,transferencia
V-1478,2025-11-07,Carlos Rodriguez,Licencia software anual,5,566468.70,tarjeta
V-1479,2025-11-07,Agropecuaria Campo Verde,Hosting mensual,1,11578.16,tarjeta
V-1480,2025-11-07,Mueblerias Hogar,Harina x25kg,5,16319.11,transferencia
V-1481,2025-11-07,Clinica Belgrano,Resma A4,12,11342.77,transferencia
V-1482,2025-11-07,Mueblerias Hogar,Armazon,2,30619.70,transferencia
V-1483,2025-11-07,Optica Vision,Toner HP,6,49692.93,transferencia
V-1484,2025-11-07,Libreria Central,Silla ergonomica,1,85620.64,mercadopago
V-1485,2025-11-07,Restaurante El Puerto,Bolsas x100,46,51548.55,tarjeta
V-1486,2025-11-07,Ana Martinez,Hosting mensual,1,12461.66,transferencia
V-1487,2025-11-07,Taller Mecanico Lopez,Aceite x12,9,50791.30,mercadopago
V-1488,2025-11-07,Diego Torres,Licencia software anual,1,122310.53,tarjeta
V-1489,2025-11-07,Comercial Andrade,Resma A4,24,23037.00,tarjeta
V-1490,2025-11-07,Estudio Contable RyR,Servicio mensual,1,49379.43,tarjeta
V-1491,2025-11-07,Transportes Rios,Pendrive 64GB,18,153230.75,efectivo
V-1492,2025-11-07,Carlos Rodriguez,Detergente 5L,8,32097.59,transferencia
V-1493,2025-11-07,Optica Vision,Golosinas surtidas,80,11994.04,efectivo
V-1494,2025-11-08,Restaurante El Puerto,Notebook Lenovo,1,637962.74,transferencia
V-1495,2025-11-08,Transportes Rios,Aceite x12,6,34999.04,transferencia
V-1496,2025-11-08,Libreria Central,Cable HDMI,1,3797.40,transferencia
V-1497,2025-11-08,Kiosco El Sol,Servicio de consultoria,1,18555.14,mercadopago
V-1498,2025-11-08,Imprenta Rapida,Cable HDMI,8,28519.16,tarjeta
V-1499,2025-11-08,Supermercado Don Pepe,Cable HDMI,11,41567.47,efectivo
V-1500,2025-11-08,Clinica Belgrano,Harina x25kg,5,14254.00,efectivo
V-1501,2025-11-08,Mueblerias Hogar,Mouse inalambrico,4,35856.47,tarjeta
V-1502,2025-11-08,Cafe Colonial,Carpeta A4,32,35673.15,tarjeta
V-1503,2025-11-08,Carlos Rodriguez,Mouse inalambrico,6,54524.12,tarjeta
V-1504,2025-11-08,Juan Perez,Aceite x12,4,22051.66,efectivo
V-1505,2025-11-08,Transportes Rios,Notebook Lenovo,2,1149852.37,tarjeta
V-1506,2025-11-08,Restaurante El Puerto,Tornillos x100,26,3926.92,tarjeta
V-1507,2025-11-08,Valentina Diaz,Hosting mensual,1,12187.49,efectivo
V-1508,2025-11-08,Diego Torres,Resma A4,31,32881.10,efectivo
V-1509,2025-11-08,Consultora Delta,Servicio mensual,1,48032.90,transferencia
V-1510,2025-11-08,Almacen La Paz,Teclado mecanico,2,72167.04,tarjeta
V-1511,2025-11-08,Agropecuaria Campo Verde,Carpeta A4,42,54898.22,mercadopago
V-1512,2025-11-09,Escuela Sarmiento,Teclado mecanico,1,34504.45,efectivo
V-1513,2025-11-09,Constructora Norte,Lapiceras x12,3,7093.00,tarjeta
V-1514,2025-11-09,Taller Mecanico Lopez,Hosting mensual,1,11885.86,transferencia
V-1515,2025-11-09,Clinica Belgrano,Disco SSD 1TB,1,77897.40,mercadopago
V-1516,2025-11-09,Ferreteria Nuñez,Golosinas surtidas,65,9351.79,transferencia
V-1517,2025-11-09,Transportes Rios,Detergente 5L,11,43075.06,efectivo
V-1518,2025-11-09,Transportes Rios,Cable HDMI,10,31670.89,tarjeta
V-1519,2025-11-09,Hotel Plaza,Golosinas surtidas,71,9978.93,tarjeta
V-1520,2025-11-09,Kiosco El Sol,Bolsas x100,45,44563.50,tarjeta
V-1521,2025-11-09,Restaurante El Puerto,Bolsas x100,26,28776.86,tarjeta
V-1522,2025-11-09,Ana Martinez,Aceite x12,10,57483.76,efectivo
V-1523,2025-11-09,Marta Gomez,Resma A4,26,26953.70,tarjeta
V-1524,2025-11-09,Bar La Esquina,Auriculares,6,142242.62,tarjeta
V-1525,2025-11-10,Libreria Central,Monitor 24'',1,175160.56,tarjeta
V-1526,2025-11-10,Ana Martinez,Bolsas x100,9,10020.30,transferencia
V-1527,2025-11-10,Escuela Sarmiento,Harina x25kg,5,15622.86,efectivo
V-1528,2025-11-10,Ana Martinez,Disco SSD 1TB,5,402834.85,efectivo
V-1529,2025-11-10,Consultora Delta,Disco SSD 1TB,2,144613.91,tarjeta
V-1530,2025-11-10,Hotel Plaza,Teclado mecanico,3,103841.69,transferencia
V-1531,2025-11-10,Bar La Esquina,Silla ergonomica,5,477534.85,tarjeta
V-1532,2025-11-10,Hotel Plaza,Cartucho tinta,5,32187.86,efectivo
V-1533,2025-11-10,Kiosco El Sol,Bolsas x100,56,67490.00,transferencia
V-1534,2025-11-10,Constructora Norte,Carpeta A4,34,37432.44,mercadopago
V-1535,2025-11-10,Consultora Delta,Cuaderno,9,3733.59,transferencia
V-1536,2025-11-10,Ana Martinez,Golosinas surtidas,83,11579.74,tarjeta
V-1537,2025-11-10,Carniceria El Toro,Agua mineral x6,6,10353.25,mercadopago
V-1538,2025-11-10,Garcia SA,Silla ergonomica,3,280447.41,transferencia
V-1539,2025-11-10,Supermercado Don Pepe,Resma A4,6,6381.69,efectivo
V-1540,2025-11-10,Mueblerias Hogar,Lapiceras x12,22,51066.87,transferencia
V-1541,2025-11-10,Inmobiliaria Sol,Agua mineral x6,25,44875.34,efectivo
V-1542,2025-11-11,Distribuidora Sur,Monitor 24'',4,691787.86,mercadopago
V-1543,2025-11-11,Supermercado Don Pepe,Cuaderno,15,7140.51,tarjeta
V-1544,2025-11-11,Restaurante El Puerto,Cuaderno,8,3346.80,tarjeta
V-1545,2025-11-11,Carniceria El Toro,Tornillos x100,44,7637.18,transferencia
V-1546,2025-11-11,Panaderia Ortiz,Tornillos x100,50,8308.57,transferencia
V-1547,2025-11-11,Agropecuaria Campo Verde,Toner HP,1,8899.91,transferencia
V-1548,2025-11-11,Valentina Diaz,Aceite x12,6,32041.96,efectivo
V-1549,2025-11-11,Panaderia Ortiz,Detergente 5L,12,55218.47,tarjeta
V-1550,2025-11-11,Bar La Esquina,Cartucho tinta,3,19631.21,mercadopago
V-1551,2025-11-11,Transportes Rios,Mouse inalambrico,8,82610.36,mercadopago
V-1552,2025-11-11,Carniceria El Toro,Golosinas surtidas,20,3282.09,cheque
V-1553,2025-11-11,Escuela Sarmiento,Harina x25kg,12,38728.56,mercadopago
V-1554,2025-11-11,Agropecuaria Campo Verde,Disco SSD 1TB,5,387516.58,efectivo
V-1555,2025-11-11,Bar La Esquina,Auriculares,8,170321.69,efectivo
V-1556,2025-11-11,Valentina Diaz,Carpeta A4,7,7794.23,transferencia
V-1557,2025-11-11,Supermercado Don Pepe,Servicio de consultoria,1,18934.83,tarjeta
V-1558,2025-11-11,Carlos Rodriguez,Resma A4,25,22547.42,tarjeta
V-1559,2025-11-12,Consultora Delta,Cafe en grano,14,30439.72,transferencia
V-1560,2025-11-12,Ferreteria Nuñez,Resma A4,39,41308.46,cheque
V-1561,2025-11-12,Martin Castro,Mouse inalambrico,4,39125.25,tarjeta
V-1562,2025-11-12,Panaderia Ortiz,Notebook Lenovo,3,1808316.13,efectivo
V-1563,2025-11-12,Comercial Andrade,Teclado mecanico,3,111403.37,transferencia
V-1564,2025-11-12,Valentina Diaz,Armazon,3,50940.97,transferencia
V-1565,2025-11-12,Clinica Belgrano,Cable HDMI,15,51914.31,efectivo
V-1566,2025-11-12,Almacen La Paz,Cuaderno,15,7162.66,efectivo
V-1567,2025-11-12,Martin Castro,Teclado mecanico,2,81099.78,transferencia
V-1568,2025-11-13,Inmobiliaria Sol,Servicio mensual,1,44771.52,cheque
V-1569,2025-11-13,Clinica Belgrano,Resma A4,29,26346.87,tarjeta
V-1570,2025-11-13,Transportes Rios,Aceite x12,7,37305.65,efectivo
V-1571,2025-11-13,Pedro Sanchez,Disco SSD 1TB,2,140977.73,transferencia
V-1572,2025-11-13,Lucia Fernandez,Silla ergonomica,1,101133.19,efectivo
V-1573,2025-11-13,Transportes Rios,Cuaderno,36,16392.07,transferencia
V-1574,2025-11-13,Lucia Fernandez,Hosting mensual,1,11169.66,mercadopago
V-1575,2025-11-13,Restaurante El Puerto,Capacitacion,3,179011.48,tarjeta
V-1576,2025-11-13,Garcia SA,Silla ergonomica,6,586505.59,transferencia
V-1577,2025-11-13,Kiosco El Sol,Aceite x12,8,50108.32,tarjeta
V-1578,2025-11-13,Farmacia San Martin,Armazon,4,62813.12,tarjeta
V-1579,2025-11-13,Hotel Plaza,Silla ergonomica,6,606284.01,tarjeta
V-1580,2025-11-13,Optica Vision,Servicio de mantenimiento,1,34209.79,tarjeta
V-1581,2025-11-13,Distribuidora Sur,Golosinas surtidas,60,8929.88,tarjeta
V-1582,2025-11-13,Gimnasio Fuerza,Notebook Lenovo,2,1205568.54,transferencia
V-1583,2025-11-13,Kiosco El Sol,Cuaderno,38,17575.20,tarjeta
V-1584,2025-11-13,Estudio Contable RyR,Disco SSD 1TB,6,421492.27,tarjeta
V-1585,2025-11-13,Imprenta Rapida,Tornillos x100,39,6018.61,efectivo
V-1586,2025-11-14,Hotel Plaza,Detergente 5L,11,44088.28,transferencia
V-1587,2025-11-14,Comercial Andrade,Servicio de mantenimiento,1,34069.21,transferencia
V-1588,2025-11-14,Clinica Belgrano,Cuaderno,28,13302.60,transferencia
V-1589,2025-11-14,Panaderia Ortiz,Auriculares,3,60751.92,tarjeta
V-1590,2025-11-14,Valentina Diaz,Capacitacion,1,63541.28,tarjeta
V-1591,2025-11-14,Valentina Diaz,Capacitacion,3,192458.51,efectivo
V-1592,2025-11-14,Kiosco El Sol,Hosting mensual,1,11801.63,transferencia
V-1593,2025-11-14,Lucia Fernandez,Golosinas surtidas,22,3286.48,efectivo
V-1594,2025-11-14,Martin Castro,Golosinas surtidas,76,12288.58,tarjeta
V-1595,2025-11-14,Garcia SA,Harina x25kg,4,12920.54,efectivo
V-1596,2025-11-14,Panaderia Ortiz,Toner HP,2,14997.03,efectivo
V-1597,2025-11-14,Ferreteria Nuñez,Cuaderno,13,5510.51,tarjeta
V-1598,2025-11-14,Escuela Sarmiento,Disco SSD 1TB,1,68666.03,efectivo
V-1599,2025-11-15,Peluqueria Glamour,Notebook Lenovo,1,571369.36,tarjeta
V-1600,2025-11-15,Juan Perez,Silla ergonomica,1,102762.06,transferencia
V-1601,2025-11-15,Bar La Esquina,Detergente 5L,2,8827.64,mercadopago
V-1602,2025-11-15,Gimnasio Fuerza,Servicio mensual,1,42163.04,transferencia
V-1603,2025-11-15,Gimnasio Fuerza,Golosinas surtidas,55,8990.51,tarjeta
V-1604,2025-11-15,Cafe Colonial,Pendrive 64GB,17,152615.18,transferencia
V-1605,2025-11-15,Mueblerias Hogar,Servicio de mantenimiento,1,29434.28,efectivo
V-1606,2025-11-15,Restaurante El Puerto,Lapiceras x12,8,20028.72,transferencia
V-1607,2025-11-15,Estudio Contable RyR,Disco SSD 1TB,5,337824.67,mercadopago
V-1608,2025-11-15,Mueblerias Hogar,Auriculares,8,171299.50,transferencia
V-1609,2025-11-15,Gimnasio Fuerza,Detergente 5L,5,19659.56,cheque
V-1610,2025-11-16,Clinica Belgrano,Teclado mecanico,2,76216.62,transferencia
V-1611,2025-11-16,Inmobiliaria Sol,Harina x25kg,3,9236.58,transferencia
V-1612,2025-11-16,Valentina Diaz,Disco SSD 1TB,3,234212.89,efectivo
V-1613,2025-11-16,Pedro Sanchez,Resma A4,25,24718.88,transferencia
V-1614,2025-11-16,Sofia Ramirez,Licencia software anual,3,373467.35,transferencia
V-1615,2025-11-16,Almacen La Paz,Teclado mecanico,3,125057.14,transferencia
V-1616,2025-11-16,Hotel Plaza,Resma A4,35,37692.84,transferencia
V-1617,2025-11-16,Constructora Norte,Detergente 5L,17,73857.52,tarjeta
V-1618,2025-11-16,Constructora Norte,Detergente 5L,4,15520.57,tarjeta
